# 5 out of 5 mutations
# 2 tree
4 #edges, tree 1
1 2
5 4
2 5
2 3
4 #edges, tree 2
1 2
2 5
2 3
1 4
1 #anatomical sites
2 #samples
5 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	A_0	0	A	0	1	0.9665019011406843	0.9665019011406843
0	A_0	0	A	1	2	0.7249315068493151	0.7249315068493151
0	A_0	0	A	2	3	0.0	0.0
0	A_0	0	A	3	4	0.2461111111111111	0.2461111111111111
0	A_0	0	A	4	5	0.8241666666666667	0.8241666666666667
1	A_1	0	A	0	1	0.9942585551330798	0.9942585551330798
1	A_1	0	A	1	2	0.9642465753424657	0.9642465753424657
1	A_1	0	A	2	3	0.84	0.84
1	A_1	0	A	3	4	0.0002777777777777778	0.0002777777777777778
1	A_1	0	A	4	5	0.0	0.0
