# 8 out of 8 mutations
# 1 tree
7 #edges, tree 1
4 6
6 8
5 7
1 4
2 1
1 5
2 3
1 #anatomical sites
5 #samples
8 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	R3	0	R	0	1	0.00040718562874251493	0.00040718562874251493
0	R3	0	R	1	2	0.18207407407407408	0.18207407407407408
0	R3	0	R	2	3	0.146	0.146
0	R3	0	R	3	4	0.0	0.0
0	R3	0	R	4	5	0.0	0.0
0	R3	0	R	5	6	0.0	0.0
0	R3	0	R	6	7	0.0	0.0
0	R3	0	R	7	8	0.0	0.0
1	R4	0	R	0	1	0.2567616766467066	0.2567616766467066
1	R4	0	R	1	2	0.2572651851851852	0.2572651851851852
1	R4	0	R	2	3	0.0	0.0
1	R4	0	R	3	4	0.04572941176470588	0.04572941176470588
1	R4	0	R	4	5	0.10167857142857144	0.10167857142857144
1	R4	0	R	5	6	0.008	0.008
1	R4	0	R	6	7	0.08796666666666668	0.08796666666666668
1	R4	0	R	7	8	0.0026000000000000003	0.0026000000000000003
2	R5	0	R	0	1	0.2473952095808383	0.2473952095808383
2	R5	0	R	1	2	0.24746296296296302	0.24746296296296302
2	R5	0	R	2	3	0.0	0.0
2	R5	0	R	3	4	0.20529411764705882	0.20529411764705882
2	R5	0	R	4	5	0.019464285714285715	0.019464285714285715
2	R5	0	R	5	6	0.17884615384615385	0.17884615384615385
2	R5	0	R	6	7	0.0029166666666666672	0.0029166666666666672
2	R5	0	R	7	8	0.1725	0.1725
3	R6	0	R	0	1	0.12722095808383235	0.12722095808383235
3	R6	0	R	1	2	0.12867111111111112	0.12867111111111112
3	R6	0	R	2	3	0.0	0.0
3	R6	0	R	3	4	0.06431176470588236	0.06431176470588236
3	R6	0	R	4	5	0.06290919337794998	0.06290919337794998
3	R6	0	R	5	6	0.05210000000000001	0.05210000000000001
3	R6	0	R	6	7	0.0	0.0
3	R6	0	R	7	8	0.00494	0.00494
4	R7	0	R	0	1	0.11997333333333332	0.11997333333333332
4	R7	0	R	1	2	0.11997333333333332	0.11997333333333332
4	R7	0	R	2	3	0.0	0.0
4	R7	0	R	3	4	0.053188235294117654	0.053188235294117654
4	R7	0	R	4	5	0.06678509803921569	0.06678509803921569
4	R7	0	R	5	6	0.053188235294117654	0.053188235294117654
4	R7	0	R	6	7	0.0002	0.0002
4	R7	0	R	7	8	0.04632	0.04632
