# 10 out of 10 mutations
# 1 tree
9 #edges, tree 3
4 10
4 7
4 8
1 4
3 9
1 6
4 3
4 2
8 5
1 #anatomical sites
5 #samples
10 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	R1	0	R	0	1	0.4838534005037783	0.4838534005037783
0	R1	0	R	1	2	0.0	0.0
0	R1	0	R	2	3	0.0	0.0
0	R1	0	R	3	4	0.417725	0.417725
0	R1	0	R	4	5	0.14343636363636364	0.14343636363636364
0	R1	0	R	5	6	0.0	0.0
0	R1	0	R	6	7	0.0	0.0
0	R1	0	R	7	8	0.3007375	0.3007375
0	R1	0	R	8	9	0.0	0.0
0	R1	0	R	9	10	0.0	0.0
1	R2	0	R	0	1	0.538598992443325	0.538598992443325
1	R2	0	R	1	2	0.3075652173913043	0.3075652173913043
1	R2	0	R	2	3	0.0	0.0
1	R2	0	R	3	4	0.42075	0.42075
1	R2	0	R	4	5	0.0	0.0
1	R2	0	R	5	6	0.0864	0.0864
1	R2	0	R	6	7	0.0	0.0
1	R2	0	R	7	8	0.000675	0.000675
1	R2	0	R	8	9	0.0	0.0
1	R2	0	R	9	10	0.0	0.0
2	R3	0	R	0	1	0.4993198992443325	0.4993198992443325
2	R3	0	R	1	2	0.0	0.0
2	R3	0	R	2	3	0.3854166666666667	0.3854166666666667
2	R3	0	R	3	4	0.43333333333333335	0.43333333333333335
2	R3	0	R	4	5	0.0	0.0
2	R3	0	R	5	6	0.0	0.0
2	R3	0	R	6	7	0.012	0.012
2	R3	0	R	7	8	0.005625	0.005625
2	R3	0	R	8	9	0.1	0.1
2	R3	0	R	9	10	0.0016666666666666663	0.0016666666666666663
3	R4	0	R	0	1	0.5888259445843829	0.5888259445843829
3	R4	0	R	1	2	0.0	0.0
3	R4	0	R	2	3	0.0	0.0
3	R4	0	R	3	4	0.479375	0.479375
3	R4	0	R	4	5	0.0	0.0
3	R4	0	R	5	6	0.0	0.0
3	R4	0	R	6	7	0.0053100000000000005	0.0053100000000000005
3	R4	0	R	7	8	0.0	0.0
3	R4	0	R	8	9	0.0	0.0
3	R4	0	R	9	10	0.11505	0.11505
4	R5	0	R	0	1	0.6490503778337532	0.6490503778337532
4	R5	0	R	1	2	0.0	0.0
4	R5	0	R	2	3	0.0005416666666666668	0.0005416666666666668
4	R5	0	R	3	4	0.5573750000000001	0.5573750000000001
4	R5	0	R	4	5	0.0	0.0
4	R5	0	R	5	6	0.0	0.0
4	R5	0	R	6	7	0.10465	0.10465
4	R5	0	R	7	8	0.0	0.0
4	R5	0	R	8	9	0.0	0.0
4	R5	0	R	9	10	0.008666666666666665	0.008666666666666665
